BusinessName,BusinessType,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityName,Longitude,Latitude,ImagePath
"Island Poke, Unit K2, Ground Floor",Takeaway/sandwich shop,EC2M 2QS,5,fhrs_5_en-GB,2022-10-06,City of London Corporation,-0.08359,51.518924,images\test\fhrs_5_en-GB.png
Iss,Restaurant/Cafe/Canteen,EC2M 3TY,5,fhrs_5_en-GB,2022-06-01,City of London Corporation,-0.079584,51.520262,images\test\fhrs_5_en-GB.png
"ISS Catering, SMBC 4TH Floor",Restaurant/Cafe/Canteen,EC2M 2AT,5,fhrs_5_en-GB,2024-09-30,City of London Corporation,-0.0834123,51.5178849,images\test\fhrs_5_en-GB.png
"Iss Food & Hospitality, Lego Company",Restaurant/Cafe/Canteen,EC4A 1AZ,5,fhrs_5_en-GB,2022-05-18,City of London Corporation,-0.108411997556686,51.5168113708496,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC3N 1BJ,5,fhrs_5_en-GB,2024-11-01,City of London Corporation,-0.075608,51.513381,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC2V 6DN,5,fhrs_5_en-GB,2024-11-15,City of London Corporation,-0.093599,51.514295,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC2M 4AF,5,fhrs_5_en-GB,2024-11-18,City of London Corporation,-0.0807437,51.5168914,images\test\fhrs_5_en-GB.png
Itsu,Takeaway/sandwich shop,EC3V 0BG,5,fhrs_5_en-GB,2024-02-19,City of London Corporation,-0.085493,51.5124,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC3A 8AA,5,fhrs_5_en-GB,2024-10-04,City of London Corporation,-0.081116,51.515027,images\test\fhrs_5_en-GB.png
Itsu,Takeaway/sandwich shop,EC4N 6JJ,5,fhrs_5_en-GB,2023-05-22,City of London Corporation,-0.093372,51.512133,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC3R 6BR,5,fhrs_5_en-GB,2024-10-28,City of London Corporation,-0.085732,51.510461,images\test\fhrs_5_en-GB.png
Itsu,Takeaway/sandwich shop,EC4M 7EJ,5,fhrs_5_en-GB,2024-10-10,City of London Corporation,-0.098116,51.514863,images\test\fhrs_5_en-GB.png
Itsu,Takeaway/sandwich shop,EC3M 4BE,5,fhrs_5_en-GB,2024-12-09,City of London Corporation,-0.079302,51.512236,images\test\fhrs_5_en-GB.png
Itsu,Restaurant/Cafe/Canteen,EC2R 7DA,5,fhrs_5_en-GB,2024-08-23,City of London Corporation,-0.087767,51.5159,images\test\fhrs_5_en-GB.png
Itsu,Takeaway/sandwich shop,EC4A 2BH,5,fhrs_5_en-GB,2024-01-08,City of London Corporation,-0.106451,51.514404,images\test\fhrs_5_en-GB.png
Jamaica Patty Co,Takeaway/sandwich shop,EC2M 7PD,5,fhrs_5_en-GB,2023-11-09,City of London Corporation,-0.082334,51.517268,images\test\fhrs_5_en-GB.png
Jane Street Catering,Restaurant/Cafe/Canteen,EC2M 4UJ,5,fhrs_5_en-GB,2024-10-28,City of London Corporation,-0.0798311,51.5165624,images\test\fhrs_5_en-GB.png
Java Java,Restaurant/Cafe/Canteen,EC4A 2DQ,1,fhrs_1_en-GB,2024-04-19,City of London Corporation,-0.10785000026226,51.5143814086914,images\test\fhrs_1_en-GB.png
JD Cafe,Restaurant/Cafe/Canteen,EC4Y 0AY,2,fhrs_2_en-GB,2024-02-12,City of London Corporation,-0.106683,51.512627,images\test\fhrs_2_en-GB.png
Jet Centre,Restaurant/Cafe/Canteen,E16 2PJ,5,fhrs_5_en-GB,2022-02-11,City of London Corporation,0.0405181497335434,51.5048065185547,images\test\fhrs_5_en-GB.png
Jewel Of London,Restaurant/Cafe/Canteen,SE1 8XZ,5,fhrs_5_en-GB,2022-04-08,City of London Corporation,-0.117569,51.506885,images\test\fhrs_5_en-GB.png
Joe & The Juice,Restaurant/Cafe/Canteen,WC1V 7PX,4,fhrs_4_en-GB,2023-05-25,City of London Corporation,-0.111476,51.517983,images\test\fhrs_4_en-GB.png
Joe & The Juice UK,Takeaway/sandwich shop,EC3M 1BU,5,fhrs_5_en-GB,2022-11-03,City of London Corporation,-0.0846019983291626,51.5109481811523,images\test\fhrs_5_en-GB.png
Joe & The Juice UK Ltd,Takeaway/sandwich shop,EC2M 7PD,5,fhrs_5_en-GB,2020-02-20,City of London Corporation,-0.0820368,51.517237,images\test\fhrs_5_en-GB.png
"Joe & The Juice, Tower 42, Unit 6",Restaurant/Cafe/Canteen,EC2N 3AR,5,fhrs_5_en-GB,2024-06-05,City of London Corporation,-0.0843010023236275,51.5140190124512,images\test\fhrs_5_en-GB.png
Joe And The Juice,Takeaway/sandwich shop,EC4N 5AW,5,fhrs_5_en-GB,2022-11-03,City of London Corporation,-0.089228,51.511634,images\test\fhrs_5_en-GB.png
Jones Day,Restaurant/Cafe/Canteen,EC4Y 0DJ,5,fhrs_5_en-GB,2024-03-04,City of London Corporation,-0.107447,51.512271,images\test\fhrs_5_en-GB.png
Jose Pizarro,Restaurant/Cafe/Canteen,EC2M 2QS,5,fhrs_5_en-GB,2024-04-24,City of London Corporation,-0.08359,51.518924,images\test\fhrs_5_en-GB.png
JP Morgan Client Dining,Restaurant/Cafe/Canteen,EC4Y 0JP,5,fhrs_5_en-GB,2024-03-28,City of London Corporation,-0.105873,51.512003,images\test\fhrs_5_en-GB.png
Jumpin Beans Coffee,Restaurant/Cafe/Canteen,EC1A 9EJ,5,fhrs_5_en-GB,2023-01-11,City of London Corporation,-0.0998121,51.5192351,images\test\fhrs_5_en-GB.png
Juniper & Co,Restaurant/Cafe/Canteen,E16 2PX,5,fhrs_5_en-GB,2024-05-03,City of London Corporation,0.0464361,51.5041475,images\test\fhrs_5_en-GB.png
Just Eat,Restaurant/Cafe/Canteen,EC4M 7RF,5,fhrs_5_en-GB,2023-09-05,City of London Corporation,-0.1030992,51.5164466,images\test\fhrs_5_en-GB.png
JWD Lamian Noodle Bar,Takeaway/sandwich shop,EC2M 3TQ,5,fhrs_5_en-GB,2024-11-07,City of London Corporation,-0.080446,51.518622,images\test\fhrs_5_en-GB.png
"K & L Gates, 4 Cafe",Restaurant/Cafe/Canteen,EC4M 9AF,5,fhrs_5_en-GB,2023-07-27,City of London Corporation,-0.09523,51.513548,images\test\fhrs_5_en-GB.png
K10,Takeaway/sandwich shop,EC4M 7DZ,2,fhrs_2_en-GB,2024-08-27,City of London Corporation,-0.098116,51.514863,images\test\fhrs_2_en-GB.png
K10,Restaurant/Cafe/Canteen,EC2M 1RX,5,fhrs_5_en-GB,2022-08-03,City of London Corporation,-0.083239,51.516653,images\test\fhrs_5_en-GB.png
K10,Takeaway/sandwich shop,EC2R 5BT,4,fhrs_4_en-GB,2024-05-10,City of London Corporation,-0.0895561,51.5166583,images\test\fhrs_4_en-GB.png
K10,Takeaway/sandwich shop,EC4A 1EQ,5,fhrs_5_en-GB,2023-11-01,City of London Corporation,-0.10933,51.517256,images\test\fhrs_5_en-GB.png
K10,Takeaway/sandwich shop,EC4N 1TX,5,fhrs_5_en-GB,2024-03-25,City of London Corporation,-0.092818,51.512978,images\test\fhrs_5_en-GB.png
Kagura Sushi,Takeaway/sandwich shop,EC3N 1BJ,3,fhrs_3_en-GB,2024-05-10,City of London Corporation,-0.075685,51.513607,images\test\fhrs_3_en-GB.png
Karamay Uyghur Cuisine,Restaurant/Cafe/Canteen,EC3R 7NA,1,fhrs_1_en-GB,2024-02-20,City of London Corporation,-0.079732,51.511272,images\test\fhrs_1_en-GB.png
Keco Food,Takeaway/sandwich shop,EC3R 8DR,5,fhrs_5_en-GB,2022-11-15,City of London Corporation,-0.084405,51.510161,images\test\fhrs_5_en-GB.png
Kenza,Restaurant/Cafe/Canteen,EC2M 4AE,5,fhrs_5_en-GB,2024-11-25,City of London Corporation,-0.078627,51.516632,images\test\fhrs_5_en-GB.png
Keu,Takeaway/sandwich shop,EC2M 5QD,5,fhrs_5_en-GB,2024-02-22,City of London Corporation,-0.08781,51.517627,images\test\fhrs_5_en-GB.png
KFC,Restaurant/Cafe/Canteen,EC2M 4NQ,5,fhrs_5_en-GB,2021-08-04,City of London Corporation,-0.080131,51.517537,images\test\fhrs_5_en-GB.png
Khanoon Thai Restaurant At Three Cranes,Restaurant/Cafe/Canteen,EC4V 2BA,3,fhrs_3_en-GB,2024-10-07,City of London Corporation,-0.093723,51.512013,images\test\fhrs_3_en-GB.png
Kimchimama,Restaurant/Cafe/Canteen,EC4A 2BP,5,fhrs_5_en-GB,2024-12-13,City of London Corporation,-0.107098,51.514442,images\test\fhrs_5_en-GB.png
Kirin Restaurant,Restaurant/Cafe/Canteen,EC4R 2RP,2,fhrs_2_en-GB,2024-07-30,City of London Corporation,-0.092115,51.511528,images\test\fhrs_2_en-GB.png
Konditor,Takeaway/sandwich shop,EC3M 7JJ,5,fhrs_5_en-GB,2023-12-07,City of London Corporation,-0.0828187,51.512007,images\test\fhrs_5_en-GB.png
Koya Unit F1&2,Restaurant/Cafe/Canteen,EC4N 8AR,4,fhrs_4_en-GB,2023-09-07,City of London Corporation,-0.0916559,51.5122832,images\test\fhrs_4_en-GB.png
Krispy Kreme Fleet Street,Takeaway/sandwich shop,EC4Y 1DE,5,fhrs_5_en-GB,2022-07-26,City of London Corporation,-0.104823,51.514027,images\test\fhrs_5_en-GB.png
"Krispy Kreme, Unit SU02",Restaurant/Cafe/Canteen,EC4M 9AF,5,fhrs_5_en-GB,2022-01-06,City of London Corporation,-0.09523,51.513548,images\test\fhrs_5_en-GB.png
Krua By Nathong,Restaurant/Cafe/Canteen,EC4V 5EA,4,fhrs_4_en-GB,2024-11-04,City of London Corporation,-0.10161,51.513319,images\test\fhrs_4_en-GB.png
Kung Food,Takeaway/sandwich shop,E1 7HY,5,fhrs_5_en-GB,2019-03-13,City of London Corporation,-0.078748,51.518225,images\test\fhrs_5_en-GB.png
Kurumaya,Takeaway/sandwich shop,EC1A 9ET,5,fhrs_5_en-GB,2023-03-14,City of London Corporation,-0.09855,51.519672,images\test\fhrs_5_en-GB.png
Kurumaya,Restaurant/Cafe/Canteen,EC4M 9BJ,3,fhrs_3_en-GB,2024-01-04,City of London Corporation,-0.09402,51.513196,images\test\fhrs_3_en-GB.png
La Piazzetta,Restaurant/Cafe/Canteen,E1 7BS,5,fhrs_5_en-GB,2024-06-03,City of London Corporation,-0.076945,51.515507,images\test\fhrs_5_en-GB.png
La Vina Leadenhall,Restaurant/Cafe/Canteen,EC3V 1LR,4,fhrs_4_en-GB,2023-11-21,City of London Corporation,-0.083405,51.51269,images\test\fhrs_4_en-GB.png
L'Antipasto City,Restaurant/Cafe/Canteen,EC3R 8DR,5,fhrs_5_en-GB,2024-09-09,City of London Corporation,-0.084405,51.510161,images\test\fhrs_5_en-GB.png
Larch,Restaurant/Cafe/Canteen,EC3M 3BY,5,fhrs_5_en-GB,2023-03-29,City of London Corporation,-0.084345,51.511572,images\test\fhrs_5_en-GB.png
Lasagneria Italiana,Restaurant/Cafe/Canteen,EC3V 3LF,5,fhrs_5_en-GB,2024-01-24,City of London Corporation,-0.086283,51.513492,images\test\fhrs_5_en-GB.png
Lazy Geppetto,Takeaway/sandwich shop,EC2R 5EH,4,fhrs_4_en-GB,2024-05-14,City of London Corporation,-0.0902763,51.5152822,images\test\fhrs_4_en-GB.png
LBLL Liverpool Street,Restaurant/Cafe/Canteen,EC2M 1NH,5,fhrs_5_en-GB,2024-09-27,City of London Corporation,-0.083866,51.517167,images\test\fhrs_5_en-GB.png
Le Bar,Restaurant/Cafe/Canteen,EC1A 9DS,5,fhrs_5_en-GB,2022-09-28,City of London Corporation,-0.100151,51.518601,images\test\fhrs_5_en-GB.png
Le Relais De Venise,Restaurant/Cafe/Canteen,EC2N 2AD,5,fhrs_5_en-GB,2023-04-24,City of London Corporation,-0.086232,51.514706,images\test\fhrs_5_en-GB.png
Leon,Takeaway/sandwich shop,EC4N 6HT,5,fhrs_5_en-GB,2024-04-04,City of London Corporation,-0.089273,51.511266,images\test\fhrs_5_en-GB.png
Leon,Takeaway/sandwich shop,EC2M 7PY,5,fhrs_5_en-GB,2024-04-17,City of London Corporation,-0.0813930034637451,51.5190696716309,images\test\fhrs_5_en-GB.png
Leon Cheapside,Restaurant/Cafe/Canteen,EC2V 6BJ,5,fhrs_5_en-GB,2022-07-14,City of London Corporation,-0.095878,51.514592,images\test\fhrs_5_en-GB.png
Leon Ludgate Circus,Restaurant/Cafe/Canteen,EC4M 7LQ,5,fhrs_5_en-GB,2022-02-22,City of London Corporation,-0.104061,51.51433,images\test\fhrs_5_en-GB.png
Leon Moorgate,Restaurant/Cafe/Canteen,EC2M 6XQ,5,fhrs_5_en-GB,2024-03-13,City of London Corporation,-0.088232,51.518892,images\test\fhrs_5_en-GB.png
Lexington @ Allianz,Restaurant/Cafe/Canteen,EC3V 0HR,5,fhrs_5_en-GB,2024-11-11,City of London Corporation,-0.085057,51.511449,images\test\fhrs_5_en-GB.png
Lexington Catering At Wedlake Bell LLP,Restaurant/Cafe/Canteen,EC4V 4AY,5,fhrs_5_en-GB,2023-07-04,City of London Corporation,-0.094951,51.511961,images\test\fhrs_5_en-GB.png
"Lexington Catering, Dentons",Restaurant/Cafe/Canteen,EC4M 7RA,5,fhrs_5_en-GB,2024-10-04,City of London Corporation,-0.10369,51.51632,images\test\fhrs_5_en-GB.png
"Lexington Catering, Kirkland & Ellis",Restaurant/Cafe/Canteen,EC3A 8BF,5,fhrs_5_en-GB,2022-06-16,City of London Corporation,-0.080361,51.514484,images\test\fhrs_5_en-GB.png
"Lexington Catering, Rothschild",Restaurant/Cafe/Canteen,EC4N 8AL,5,fhrs_5_en-GB,2019-12-06,City of London Corporation,-0.0890317,51.5123153,images\test\fhrs_5_en-GB.png
"Lexington Catering, Standard Bank",Restaurant/Cafe/Canteen,EC2V 7JE,5,fhrs_5_en-GB,2024-04-09,City of London Corporation,-0.094086,51.515076,images\test\fhrs_5_en-GB.png
L'Express City,Restaurant/Cafe/Canteen,EC4V 5BY,5,fhrs_5_en-GB,2021-09-13,City of London Corporation,-0.101334,51.513018,images\test\fhrs_5_en-GB.png
Lina Stores Ba Ltd,Restaurant/Cafe/Canteen,EC4N 8AR,5,fhrs_5_en-GB,2023-06-29,City of London Corporation,-0.0909558,51.5121565,images\test\fhrs_5_en-GB.png
Loh Japandi Kitchen,Takeaway/sandwich shop,EC2M 4QD,5,fhrs_5_en-GB,2024-10-18,City of London Corporation,-0.0793101,51.5186671,images\test\fhrs_5_en-GB.png
Lola's Cupcakes,Takeaway/sandwich shop,EC2M 7PP,5,fhrs_5_en-GB,2023-07-27,City of London Corporation,-0.081851,51.517071,images\test\fhrs_5_en-GB.png
London Steakhouse Company,Restaurant/Cafe/Canteen,E1 7JF,5,fhrs_5_en-GB,2024-09-27,City of London Corporation,-0.0779439,51.5175656,images\test\fhrs_5_en-GB.png
Los Mochis City Ltd,Restaurant/Cafe/Canteen,EC2M 2AT,5,fhrs_5_en-GB,2024-05-01,City of London Corporation,-0.0834123,51.5178849,images\test\fhrs_5_en-GB.png
Love By Lucy And Liam At Spaces,Restaurant/Cafe/Canteen,EC4N 6NP,4,fhrs_4_en-GB,2024-05-15,City of London Corporation,-0.092388,51.511892,images\test\fhrs_4_en-GB.png
"LP Food At Work, Federated Hermes Ltd",Restaurant/Cafe/Canteen,EC2V 6ET,5,fhrs_5_en-GB,2022-07-22,City of London Corporation,-0.096765,51.51512,images\test\fhrs_5_en-GB.png
Luc's Brasserie Restaurant,Restaurant/Cafe/Canteen,EC3V 1LR,5,fhrs_5_en-GB,2024-10-10,City of London Corporation,-0.083405,51.51269,images\test\fhrs_5_en-GB.png
M Restaurants,Restaurant/Cafe/Canteen,EC2R 8HP,5,fhrs_5_en-GB,2023-11-22,City of London Corporation,-0.087133,51.514172,images\test\fhrs_5_en-GB.png
Madison,Restaurant/Cafe/Canteen,EC4M 9AF,5,fhrs_5_en-GB,2024-04-26,City of London Corporation,-0.09523,51.513548,images\test\fhrs_5_en-GB.png
Magdalene,Restaurant/Cafe/Canteen,EC2M 2PF,5,fhrs_5_en-GB,2022-06-08,City of London Corporation,-0.0849601,51.5193621,images\test\fhrs_5_en-GB.png
Mama Li,Restaurant/Cafe/Canteen,EC3R 5AQ,5,fhrs_5_en-GB,2023-10-26,City of London Corporation,-0.080996,51.509647,images\test\fhrs_5_en-GB.png
Mama Li,Takeaway/sandwich shop,EC2M 5TB,3,fhrs_3_en-GB,2024-05-01,City of London Corporation,-0.088539,51.51709,images\test\fhrs_3_en-GB.png
Mangio Pasta & Bottega,Restaurant/Cafe/Canteen,EC4V 5JT,4,fhrs_4_en-GB,2023-10-24,City of London Corporation,-0.098604,51.51247,images\test\fhrs_4_en-GB.png
Manicomio,Restaurant/Cafe/Canteen,EC2V 8AS,5,fhrs_5_en-GB,2023-02-02,City of London Corporation,-0.095665,51.515228,images\test\fhrs_5_en-GB.png
Maples,Takeaway/sandwich shop,EC2M 5TB,5,fhrs_5_en-GB,2023-05-03,City of London Corporation,0.0067499,51.4595006,images\test\fhrs_5_en-GB.png
Marks & Spencer Food To Go Ludgate,Restaurant/Cafe/Canteen,EC4A 2AF,5,fhrs_5_en-GB,2022-10-05,City of London Corporation,-0.104925,51.514343,images\test\fhrs_5_en-GB.png
Maroush,Takeaway/sandwich shop,E1 8AA,4,fhrs_4_en-GB,2024-12-03,City of London Corporation,-0.0736136,51.5135825,images\test\fhrs_4_en-GB.png
Marubeni Europe,Restaurant/Cafe/Canteen,EC2V 7NA,5,fhrs_5_en-GB,2021-09-13,City of London Corporation,-0.0909471,51.5150781,images\test\fhrs_5_en-GB.png
Marugame Udon,Restaurant/Cafe/Canteen,E1 7HP,4,fhrs_4_en-GB,2024-01-02,City of London Corporation,-0.078216,51.518181,images\test\fhrs_4_en-GB.png
Masters,Restaurant/Cafe/Canteen,EC2N 2AN,5,fhrs_5_en-GB,2023-05-23,City of London Corporation,-0.086129,51.515091,images\test\fhrs_5_en-GB.png
Maven,Restaurant/Cafe/Canteen,EC2M 3TQ,5,fhrs_5_en-GB,2022-11-22,City of London Corporation,-0.080446,51.518622,images\test\fhrs_5_en-GB.png
Mayura,Restaurant/Cafe/Canteen,EC1A 4LA,4,fhrs_4_en-GB,2024-11-27,City of London Corporation,-0.096916,51.518746,images\test\fhrs_4_en-GB.png
Mber,Restaurant/Cafe/Canteen,EC3R 8AB,5,fhrs_5_en-GB,2023-09-21,City of London Corporation,-0.085486,51.510485,images\test\fhrs_5_en-GB.png
McDonalds,Restaurant/Cafe/Canteen,EC1N 2LL,5,fhrs_5_en-GB,2022-08-17,City of London Corporation,-0.110816,51.517928,images\test\fhrs_5_en-GB.png
McDonalds,Restaurant/Cafe/Canteen,EC2M 7PY,5,fhrs_5_en-GB,2022-06-08,City of London Corporation,-0.081393,51.519069,images\test\fhrs_5_en-GB.png
McDonald's Restaurants,Takeaway/sandwich shop,EC4M 7AA,5,fhrs_5_en-GB,2023-06-20,City of London Corporation,-0.101292,51.513682,images\test\fhrs_5_en-GB.png
Medley,Restaurant/Cafe/Canteen,EC2M 2AT,5,fhrs_5_en-GB,2024-07-10,City of London Corporation,-0.0834123,51.5178849,images\test\fhrs_5_en-GB.png
Metropot,Takeaway/sandwich shop,EC4V 6AB,2,fhrs_2_en-GB,2023-12-11,City of London Corporation,-0.104748,51.513756,images\test\fhrs_2_en-GB.png
Milbank Catering,Restaurant/Cafe/Canteen,EC2M 2AT,5,fhrs_5_en-GB,2023-08-02,City of London Corporation,-0.0834123,51.5178849,images\test\fhrs_5_en-GB.png
"Milton Court Bars, Level 1 & 2",Restaurant/Cafe/Canteen,EC2Y 8DS,4,fhrs_4_en-GB,2023-10-20,City of London Corporation,-0.093931,51.519822,images\test\fhrs_4_en-GB.png
Mintleaf,Restaurant/Cafe/Canteen,EC2R 7HB,4,fhrs_4_en-GB,2023-08-09,City of London Corporation,-0.087803,51.515055,images\test\fhrs_4_en-GB.png
Miyako,Restaurant/Cafe/Canteen,EC2M 7QN,5,fhrs_5_en-GB,2022-07-21,City of London Corporation,-0.081234,51.517358,images\test\fhrs_5_en-GB.png
Momo Canteen,Takeaway/sandwich shop,EC1M 6EB,4,fhrs_4_en-GB,2023-10-04,City of London Corporation,-0.098175,51.520709,images\test\fhrs_4_en-GB.png
Moorgate Retailers,Takeaway/sandwich shop,EC2M 5TE,4,fhrs_4_en-GB,2024-02-28,City of London Corporation,-0.088126,51.516958,images\test\fhrs_4_en-GB.png
Morrison Foerster Hospitality,Restaurant/Cafe/Canteen,EC3M 7AF,5,fhrs_5_en-GB,2024-08-03,City of London Corporation,-0.0814630016684532,51.513298034668,images\test\fhrs_5_en-GB.png
Moshi Moshi,Restaurant/Cafe/Canteen,EC2M 7PY,5,fhrs_5_en-GB,2024-11-28,City of London Corporation,-0.081393,51.519069,images\test\fhrs_5_en-GB.png
Mrs Fogg's,Restaurant/Cafe/Canteen,EC2M 2QS,3,fhrs_3_en-GB,2023-09-06,City of London Corporation,-0.083688,51.518998,images\test\fhrs_3_en-GB.png
MS Amlin,Restaurant/Cafe/Canteen,EC3V 4AB,5,fhrs_5_en-GB,2024-09-05,City of London Corporation,-0.082306,51.5137662,images\test\fhrs_5_en-GB.png
Mu Mu,Restaurant/Cafe/Canteen,E1 8AA,5,fhrs_5_en-GB,2024-08-05,City of London Corporation,-0.073199,51.513773,images\test\fhrs_5_en-GB.png
Mumbai Square,Restaurant/Cafe/Canteen,E1 7AA,3,fhrs_3_en-GB,2024-03-26,City of London Corporation,-0.075911,51.515076,images\test\fhrs_3_en-GB.png
Munich Re,Restaurant/Cafe/Canteen,EC3M 5AF,5,fhrs_5_en-GB,2024-07-15,City of London Corporation,-0.081322,51.5121329,images\test\fhrs_5_en-GB.png
Murger Han,Restaurant/Cafe/Canteen,EC3M 8AA,4,fhrs_4_en-GB,2024-07-03,City of London Corporation,-0.084366,51.511078,images\test\fhrs_4_en-GB.png
MV Celestial Clipper,Takeaway/sandwich shop,E14 0JY,5,fhrs_5_en-GB,2024-02-07,City of London Corporation,0.00876,51.507817,images\test\fhrs_5_en-GB.png
MV Mars Clippers,Restaurant/Cafe/Canteen,E14 0JY,5,fhrs_5_en-GB,2024-11-06,City of London Corporation,0.00876,51.507817,images\test\fhrs_5_en-GB.png
MV Thomas Doggett,Restaurant/Cafe/Canteen,SW1A 2JH,5,fhrs_5_en-GB,2024-11-06,City of London Corporation,-0.1235417,51.5016136,images\test\fhrs_5_en-GB.png
Nando's,Restaurant/Cafe/Canteen,E1 7HY,5,fhrs_5_en-GB,2022-05-13,City of London Corporation,-0.078748,51.518225,images\test\fhrs_5_en-GB.png
Nando's,Restaurant/Cafe/Canteen,EC2V 6AG,5,fhrs_5_en-GB,2023-12-01,City of London Corporation,-0.095023,51.514021,images\test\fhrs_5_en-GB.png
Nando's,Restaurant/Cafe/Canteen,EC3M 7HR,5,fhrs_5_en-GB,2023-08-01,City of London Corporation,-0.083422,51.511953,images\test\fhrs_5_en-GB.png
Naniwa,Restaurant/Cafe/Canteen,E1 7JF,2,fhrs_2_en-GB,2024-05-15,City of London Corporation,-0.0791485,51.518053,images\test\fhrs_2_en-GB.png
Native King's Wardrobe,Restaurant/Cafe/Canteen,EC4V 5AE,4,fhrs_4_en-GB,2024-07-15,City of London Corporation,-0.1006259,51.5130021,images\test\fhrs_4_en-GB.png
Natural Fitness Food,Restaurant/Cafe/Canteen,EC3R 7AT,5,fhrs_5_en-GB,2023-12-12,City of London Corporation,-0.0801500000351208,51.5110800000017,images\test\fhrs_5_en-GB.png
Natural Kitchen,Restaurant/Cafe/Canteen,EC3N 4AF,5,fhrs_5_en-GB,2024-02-13,City of London Corporation,-0.077243,51.50776,images\test\fhrs_5_en-GB.png
"Natural Kitchen, Angel Court",Restaurant/Cafe/Canteen,EC2R 7BH,5,fhrs_5_en-GB,2021-09-08,City of London Corporation,-0.087681,51.515557,images\test\fhrs_5_en-GB.png
"Natural Kitchen, New Street Square",Restaurant/Cafe/Canteen,EC4A 3AP,5,fhrs_5_en-GB,2023-05-10,City of London Corporation,-0.108781,51.515548,images\test\fhrs_5_en-GB.png
Neo Barbican,Restaurant/Cafe/Canteen,EC1A 4JQ,5,fhrs_5_en-GB,2022-09-30,City of London Corporation,-0.09782,51.52091,images\test\fhrs_5_en-GB.png
Nest (Unit C),Restaurant/Cafe/Canteen,EC2M 3TQ,5,fhrs_5_en-GB,2022-01-19,City of London Corporation,-0.080446,51.518622,images\test\fhrs_5_en-GB.png
New St Warehouse,Restaurant/Cafe/Canteen,EC2M 4TR,5,fhrs_5_en-GB,2024-01-25,City of London Corporation,-0.080101,51.51724,images\test\fhrs_5_en-GB.png
Ninety One,Restaurant/Cafe/Canteen,EC2V 7EL,5,fhrs_5_en-GB,2024-08-05,City of London Corporation,-0.09432,51.5157878,images\test\fhrs_5_en-GB.png
Nkora,Restaurant/Cafe/Canteen,EC2M 5QD,5,fhrs_5_en-GB,2024-02-14,City of London Corporation,-0.08781,51.517627,images\test\fhrs_5_en-GB.png
Nosh,Restaurant/Cafe/Canteen,EC3N 1DD,5,fhrs_5_en-GB,2024-12-20,City of London Corporation,-0.07526,51.51217,images\test\fhrs_5_en-GB.png
Notes Coffee Roasters & Wine Bar,Restaurant/Cafe/Canteen,EC2R 7HJ,5,fhrs_5_en-GB,2020-10-28,City of London Corporation,-0.087414,51.515039,images\test\fhrs_5_en-GB.png
Notes Gherkin,Restaurant/Cafe/Canteen,EC3A 8BF,5,fhrs_5_en-GB,2023-10-03,City of London Corporation,-0.08036,51.514483,images\test\fhrs_5_en-GB.png
"Notes, Music & Coffee Ltd",Restaurant/Cafe/Canteen,EC2Y 9AW,5,fhrs_5_en-GB,2024-11-29,City of London Corporation,-0.089608,51.519437,images\test\fhrs_5_en-GB.png
"Nu Kitchen, Nuffield Health City Fitness & Wellbeing Gym",Restaurant/Cafe/Canteen,EC4R 3XJ,5,fhrs_5_en-GB,2024-08-05,City of London Corporation,-0.09051,51.51098,images\test\fhrs_5_en-GB.png
Numis Securities Limited,Restaurant/Cafe/Canteen,EC2V 7QA,5,fhrs_5_en-GB,2023-08-22,City of London Corporation,-0.0951903,51.5160036,images\test\fhrs_5_en-GB.png
Nusa Kitchen,Takeaway/sandwich shop,EC4V 4BJ,5,fhrs_5_en-GB,2022-03-10,City of London Corporation,-0.097608,51.512156,images\test\fhrs_5_en-GB.png
Nusa Kitchen,Restaurant/Cafe/Canteen,EC2V 5BR,5,fhrs_5_en-GB,2024-11-27,City of London Corporation,-0.0909033,51.515808,images\test\fhrs_5_en-GB.png
Nusa Kitchen,Takeaway/sandwich shop,EC4A 1BG,5,fhrs_5_en-GB,2022-11-16,City of London Corporation,-0.1089632,51.5164786,images\test\fhrs_5_en-GB.png
